"","...1","LLAVEVIV","HOGAR","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","V03_TENE","V11_SANIT","id_hogar","vivienda_propia","alcantarillado","casa_propiacon_alcantarillado"
"1610",1610,"0617614",1,1,1,1,0,1,0,1,0,1,1,0,0,0,4,1,1610,0,1,0
"1611",1611,"1185070",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1611,1,0,0
"1612",1612,"1175782",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1612,1,0,0
"1613",1613,"0278026",1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,2,1613,1,0,0
"1614",1614,"0229047",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1614,1,1,1
"1615",1615,"0738747",1,1,1,1,0,1,0,1,0,1,1,0,1,1,4,1,1615,0,1,0
"1616",1616,"0473975",1,1,1,1,0,1,0,1,0,1,0,0,0,0,3,2,1616,1,0,0
"1617",1617,"0220324",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,2,1617,1,0,0
"1618",1618,"1338988",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1618,1,0,0
"1619",1619,"1196920",1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,1619,1,0,0
"1620",1620,"1042988",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1620,0,1,0
"1621",1621,"0780616",1,1,1,0,0,1,1,0,0,1,1,1,1,1,2,1,1621,0,1,0
"1622",1622,"0192270",1,1,1,1,0,1,0,1,0,1,1,0,1,1,4,2,1622,0,0,0
"1623",1623,"0409568",1,1,1,1,0,0,0,1,0,1,1,1,0,1,3,2,1623,1,0,0
"1624",1624,"0759397",1,1,1,1,0,1,1,0,0,0,1,0,0,0,3,1,1624,1,1,1
"1625",1625,"0122903",1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,2,1625,1,0,0
"1626",1626,"1374726",1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,1626,0,1,0
"1627",1627,"0005270",1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,1627,0,0,0
"1628",1628,"1108182",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,1,1628,1,1,1
"1629",1629,"1518999",1,1,1,1,0,1,0,1,0,1,0,0,1,1,3,2,1629,1,0,0
"1630",1630,"0254917",1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,2,1630,1,0,0
"1631",1631,"0633775",1,1,1,1,0,1,1,1,0,1,1,0,0,0,2,1,1631,0,1,0
"1632",1632,"1575896",1,1,1,1,0,1,1,1,0,1,1,0,1,0,2,1,1632,0,1,0
"1633",1633,"0623357",1,1,1,1,0,1,0,0,0,1,1,0,1,0,2,1,1633,0,1,0
"1634",1634,"0968752",1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,1634,1,0,0
"1635",1635,"1071076",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1635,1,1,1
"1636",1636,"1372124",1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,1,1636,1,1,1
"1637",1637,"0294050",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1637,0,0,0
"1638",1638,"0435672",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638,0,0,0
"1639",1639,"1047743",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1639,0,1,0
"1640",1640,"0971121",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,2,1640,1,0,0
"1641",1641,"1559683",1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1641,0,1,0
"1642",1642,"0998316",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,2,1642,1,0,0
"1643",1643,"1383068",1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1643,0,1,0
"1644",1644,"0922461",1,1,1,1,1,1,0,1,1,1,1,1,1,0,3,2,1644,1,0,0
"1645",1645,"0027033",1,1,0,0,1,0,0,0,0,1,1,0,0,0,3,2,1645,1,0,0
"1646",1646,"0387593",1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,2,1646,0,0,0
"1647",1647,"0603992",1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1647,1,0,0
"1648",1648,"0929608",1,1,1,1,0,1,0,0,0,1,1,1,0,0,3,2,1648,1,0,0
"1649",1649,"0135507",1,1,1,1,1,1,0,0,0,1,1,0,1,0,3,2,1649,1,0,0
"1650",1650,"0789863",1,1,1,0,0,1,0,0,0,1,1,0,1,0,4,2,1650,0,0,0
"1651",1651,"1128740",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1651,1,1,1
"1652",1652,"0407778",1,1,1,1,0,1,0,1,0,1,1,1,1,1,4,2,1652,0,0,0
"1653",1653,"0771496",1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1653,0,1,0
"1654",1654,"1489587",1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,2,1654,0,0,0
"1655",1655,"0608725",1,1,1,0,0,1,0,0,0,1,1,0,1,0,3,2,1655,1,0,0
"1656",1656,"1119451",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,1,1656,1,1,1
"1657",1657,"1564011",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1657,0,1,0
"1658",1658,"0280657",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1658,1,0,0
"1659",1659,"1423392",1,1,1,1,0,1,1,0,0,1,1,1,1,0,3,1,1659,1,1,1
"1660",1660,"1212162",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,2,1660,1,0,0
"1661",1661,"0597508",1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,4,1661,1,0,0
"1662",1662,"0960184",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,0,0,0
"1663",1663,"0159803",1,1,1,1,0,1,1,1,0,1,1,1,1,0,3,1,1663,1,1,1
"1664",1664,"0691650",1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,1664,1,1,1
"1665",1665,"0716829",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1665,0,1,0
"1666",1666,"0184879",1,1,1,1,0,1,0,1,1,1,1,1,1,0,2,2,1666,0,0,0
"1667",1667,"1341060",1,1,1,1,0,1,0,1,1,1,1,0,0,0,3,2,1667,1,0,0
"1668",1668,"0658004",1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,1668,1,1,1
"1669",1669,"1073333",1,1,1,1,0,1,0,0,0,1,1,0,1,1,5,1,1669,0,1,0
"1670",1670,"0140288",1,1,1,1,0,1,0,0,0,1,1,1,1,1,3,2,1670,1,0,0
"1671",1671,"0496421",1,1,1,1,0,1,1,0,0,1,1,0,1,1,3,1,1671,1,1,1
"1672",1672,"1166315",1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,3,1672,1,0,0
"1673",1673,"0004906",1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,4,1673,1,0,0
"1674",1674,"0775586",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1674,0,1,0
"1675",1675,"1435871",1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1675,0,1,0
"1676",1676,"0216335",1,1,1,1,1,1,0,0,0,1,1,1,0,0,3,2,1676,1,0,0
"1677",1677,"0946437",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1677,1,0,0
"1678",1678,"0513050",1,1,1,0,0,1,0,0,0,1,1,0,0,0,3,2,1678,1,0,0
"1679",1679,"1532657",1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1679,0,1,0
"1680",1680,"1453146",1,1,1,1,1,1,1,0,0,1,1,0,1,0,3,2,1680,1,0,0
"1681",1681,"0286023",1,1,1,1,0,1,0,0,0,1,1,0,0,0,4,2,1681,0,0,0
"1682",1682,"1116194",1,1,1,1,0,1,0,1,0,1,1,1,0,0,3,2,1682,1,0,0
"1683",1683,"0218522",1,1,0,0,0,1,0,1,0,0,1,0,0,0,3,3,1683,1,0,0
"1684",1684,"1099715",1,1,1,1,1,1,0,0,1,1,1,1,1,0,3,1,1684,1,1,1
"1685",1685,"1524008",1,1,1,1,0,1,0,0,1,1,1,1,1,0,4,2,1685,0,0,0
"1686",1686,"0404501",1,1,1,1,0,1,0,0,0,1,0,0,1,1,3,2,1686,1,0,0
"1687",1687,"0809737",1,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,1687,0,1,0
"1688",1688,"0084785",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1688,1,0,0
"1689",1689,"0782396",1,1,1,0,1,1,0,0,1,0,1,0,0,0,3,1,1689,1,1,1
"1690",1690,"0858087",1,1,0,1,0,1,0,1,0,1,1,0,1,1,3,2,1690,1,0,0
"1691",1691,"1177960",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1691,1,0,0
"1692",1692,"0014398",1,1,1,0,0,1,0,1,0,1,0,1,1,0,4,4,1692,0,0,0
"1693",1693,"0147782",2,1,0,0,0,0,0,1,0,0,1,0,0,0,3,3,1693,1,0,0
"1694",1694,"1197752",1,1,0,0,0,0,0,1,0,1,0,0,1,0,3,3,1694,1,0,0
"1695",1695,"0809927",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1695,1,1,1
"1696",1696,"0358097",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1696,0,0,0
"1697",1697,"1565989",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1697,0,1,0
"1698",1698,"0484297",1,1,0,0,0,1,0,1,0,1,1,0,0,0,3,3,1698,1,0,0
"1699",1699,"1423906",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1699,1,1,1
"1700",1700,"0687861",1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1700,0,1,0
"1701",1701,"0643316",1,1,1,1,0,1,0,0,0,1,1,1,0,0,3,1,1701,1,1,1
"1702",1702,"0848923",1,1,1,1,0,1,0,0,1,0,1,0,1,1,3,3,1702,1,0,0
"1703",1703,"0847202",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,2,1703,1,0,0
"1704",1704,"0735669",1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,1,1704,1,1,1
"1705",1705,"1289366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1705,1,0,0
"1706",1706,"0545794",1,1,1,0,0,1,0,0,0,1,1,1,1,0,3,1,1706,1,1,1
"1707",1707,"0973836",1,1,1,1,0,1,1,0,0,1,1,0,1,1,3,2,1707,1,0,0
"1708",1708,"0293407",1,1,1,1,0,1,0,1,0,1,0,0,1,0,2,2,1708,0,0,0
"1709",1709,"0698487",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1709,1,1,1
"1710",1710,"1384314",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1710,1,0,0
"1711",1711,"0280857",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1711,1,0,0
"1712",1712,"0698914",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1712,0,1,0
"1713",1713,"0415940",1,1,1,1,0,1,0,1,0,1,1,0,1,0,2,2,1713,0,0,0
"1714",1714,"1563177",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1714,0,1,0
"1715",1715,"0360373",1,0,1,0,0,1,0,1,0,1,1,0,1,0,3,2,1715,1,0,0
"1716",1716,"0291554",1,1,1,1,1,1,0,1,0,1,1,0,0,0,3,2,1716,1,0,0
"1717",1717,"1301842",1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1717,1,0,0
"1718",1718,"0316775",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1718,1,0,0
"1719",1719,"1495220",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1719,1,1,1
"1720",1720,"1022486",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1720,0,1,0
"1721",1721,"0936901",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1721,1,0,0
"1722",1722,"1368676",1,1,1,1,0,1,0,1,1,1,0,0,0,0,3,2,1722,1,0,0
"1723",1723,"0132942",1,1,1,1,0,1,0,1,0,1,1,0,1,1,3,2,1723,1,0,0
"1724",1724,"1289227",1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1724,1,0,0
"1725",1725,"0049317",1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1725,1,0,0
"1726",1726,"1342189",1,1,0,1,0,1,0,1,0,1,1,0,0,0,3,3,1726,1,0,0
"1727",1727,"1230969",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1727,1,0,0
"1728",1728,"0565693",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,1728,0,0,0
"1729",1729,"0844229",2,1,1,0,0,1,0,0,0,1,1,0,1,0,3,2,1729,1,0,0
"1730",1730,"0148808",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1730,1,0,0
"1731",1731,"0267105",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1731,1,0,0
"1732",1732,"1267976",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1732,1,0,0
"1733",1733,"0163005",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1733,1,1,1
"1734",1734,"0628345",2,1,1,1,0,1,1,0,1,1,0,1,1,0,2,1,1734,0,1,0
"1735",1735,"0064219",1,1,1,1,0,1,0,1,0,1,1,0,0,0,4,2,1735,0,0,0
"1736",1736,"1083535",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1736,1,1,1
"1737",1737,"0754043",1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1737,0,1,0
"1738",1738,"1206187",2,1,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1738,1,1,1
"1739",1739,"1251810",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1739,0,0,0
"1740",1740,"1398151",1,1,1,1,0,1,0,1,0,1,1,0,0,1,6,2,1740,0,0,0
"1741",1741,"0797208",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1741,0,1,0
"1742",1742,"0883855",1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,1,1742,1,1,1
"1743",1743,"0056745",1,1,1,1,0,1,1,0,1,1,1,1,1,1,4,2,1743,0,0,0
"1744",1744,"1475150",1,1,1,1,0,0,1,1,0,1,1,1,1,1,3,2,1744,1,0,0
"1745",1745,"1152339",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1745,0,1,0
"1746",1746,"1318385",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1746,1,0,0
"1747",1747,"1457703",1,1,1,1,0,1,1,0,0,0,1,1,1,1,3,2,1747,1,0,0
"1748",1748,"0387143",1,1,1,1,1,1,0,1,0,1,1,0,1,0,3,2,1748,1,0,0
"1749",1749,"0557991",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1749,1,0,0
"1750",1750,"0872858",1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,3,1750,0,0,0
"1751",1751,"0349876",1,1,1,1,0,1,1,0,0,1,1,0,1,1,3,2,1751,1,0,0
"1752",1752,"1089359",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1752,0,1,0
"1753",1753,"0412553",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,1753,0,0,0
"1754",1754,"1235544",1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,2,1754,0,0,0
"1755",1755,"0513870",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1755,1,0,0
"1756",1756,"0423787",1,1,0,1,0,1,0,0,0,1,1,0,1,0,3,3,1756,1,0,0
"1757",1757,"1557462",1,1,1,1,0,1,0,1,0,1,1,0,1,1,2,1,1757,0,1,0
"1758",1758,"0166758",1,1,1,0,0,1,0,0,0,1,1,0,0,0,3,1,1758,1,1,1
"1759",1759,"1198857",1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1759,1,0,0
"1760",1760,"0227415",1,1,1,1,0,1,0,1,0,1,1,1,1,1,2,2,1760,0,0,0
"1761",1761,"1086945",1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1761,0,1,0
"1762",1762,"1050481",1,1,1,1,0,1,0,1,0,1,0,0,1,0,2,1,1762,0,1,0
"1763",1763,"0375127",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,2,1763,0,0,0
"1764",1764,"0307944",1,1,1,0,0,0,0,1,0,1,1,0,1,0,3,2,1764,1,0,0
"1765",1765,"1517278",1,1,1,1,1,0,0,1,0,1,1,0,1,0,3,2,1765,1,0,0
"1766",1766,"1249888",1,1,1,1,0,1,0,0,0,1,1,0,1,0,4,2,1766,0,0,0
"1767",1767,"1421839",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,1,1767,1,1,1
"1768",1768,"0826998",1,1,1,0,0,0,0,0,0,1,1,0,0,0,3,4,1768,1,0,0
"1769",1769,"1350395",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,1,1769,1,1,1
"1770",1770,"0831778",1,1,1,0,0,1,0,1,0,1,1,0,0,0,3,2,1770,1,0,0
"1771",1771,"1068577",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1771,1,0,0
"1772",1772,"1203994",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1772,1,0,0
"1773",1773,"0316050",1,1,1,1,0,1,1,0,0,1,1,1,1,0,2,2,1773,0,0,0
"1774",1774,"1363359",1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1774,0,1,0
"1775",1775,"0467659",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1775,1,0,0
"1776",1776,"0600910",1,1,1,1,0,1,0,0,0,1,1,0,0,1,3,2,1776,1,0,0
"1777",1777,"1135828",1,1,1,0,0,1,0,0,1,1,1,0,1,0,2,1,1777,0,1,0
"1778",1778,"0220114",1,1,1,1,0,1,1,0,0,1,1,0,0,1,3,2,1778,1,0,0
"1779",1779,"0791074",1,1,1,1,0,1,0,0,0,1,1,0,0,1,3,1,1779,1,1,1
"1780",1780,"1352534",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1780,0,1,0
"1781",1781,"0846792",4,1,1,1,0,1,0,0,0,1,1,1,1,0,3,2,1781,1,0,0
"1782",1782,"1395131",1,1,1,1,0,1,0,1,0,1,1,0,0,0,2,2,1782,0,0,0
"1783",1783,"0869414",1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1783,0,1,0
"1784",1784,"0443937",1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,2,1784,1,0,0
"1785",1785,"0623425",1,1,1,0,0,1,0,1,0,1,1,0,1,0,2,1,1785,0,1,0
"1786",1786,"0404585",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1786,1,0,0
"1787",1787,"0497378",1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1787,0,1,0
"1788",1788,"0660301",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,1,1788,1,1,1
"1789",1789,"1363321",1,1,1,0,0,1,1,1,0,1,0,1,1,1,2,1,1789,0,1,0
"1790",1790,"1375887",1,1,0,0,0,1,0,0,0,1,1,0,1,1,6,2,1790,0,0,0
"1791",1791,"1223451",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1791,0,1,0
"1792",1792,"0936490",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1792,1,0,0
"1793",1793,"1261094",1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1793,1,0,0
"1794",1794,"0921759",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,2,1794,1,0,0
"1795",1795,"1217035",1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,2,1795,0,0,0
"1796",1796,"0532938",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,3,1796,1,0,0
"1797",1797,"0860825",1,1,1,1,0,1,0,0,0,1,1,1,1,1,3,2,1797,1,0,0
"1798",1798,"1343186",1,1,1,1,0,1,0,1,1,1,1,1,1,0,3,2,1798,1,0,0
"1799",1799,"1023342",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1799,1,1,1
"1800",1800,"0909188",1,1,1,1,0,1,0,1,1,1,1,1,1,0,4,1,1800,0,1,0
"1801",1801,"1512432",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,3,1801,1,0,0
"1802",1802,"0477909",1,1,0,1,0,1,0,1,0,1,0,0,1,1,2,1,1802,0,1,0
"1803",1803,"0995693",1,1,1,1,0,1,0,0,0,1,1,0,1,0,6,3,1803,0,0,0
"1804",1804,"1203379",1,1,0,0,0,0,0,1,0,1,1,0,0,0,3,3,1804,1,0,0
"1805",1805,"1356910",1,1,1,0,0,1,0,1,0,1,1,0,0,0,3,3,1805,1,0,0
"1806",1806,"0230215",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1806,1,1,1
"1807",1807,"1557970",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1807,0,1,0
"1808",1808,"0029934",1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1808,1,0,0
"1809",1809,"0881231",1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,2,1809,1,0,0
"1810",1810,"1209754",1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,1810,1,1,1
"1811",1811,"1037472",1,1,1,1,1,1,0,0,0,1,1,1,0,0,3,1,1811,1,1,1
"1812",1812,"1092440",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1812,0,1,0
"1813",1813,"0720409",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1813,0,1,0
"1814",1814,"1574210",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1814,1,0,0
"1815",1815,"1077500",1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1815,1,1,1
"1816",1816,"0233136",1,1,1,1,0,1,1,0,0,1,1,1,0,1,6,1,1816,0,1,0
"1817",1817,"0542828",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,1,1817,1,1,1
"1818",1818,"0988542",1,1,1,1,1,1,0,0,0,1,1,1,1,1,3,2,1818,1,0,0
"1819",1819,"1277155",1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1819,1,0,0
"1820",1820,"0720681",1,1,1,1,0,0,1,0,0,1,1,1,1,0,2,1,1820,0,1,0
"1821",1821,"1237066",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1821,0,1,0
"1822",1822,"0968155",1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,2,1822,1,0,0
"1823",1823,"1527707",1,1,1,1,0,1,0,0,0,1,0,0,0,0,3,2,1823,1,0,0
"1824",1824,"0638763",1,1,1,1,0,1,0,0,0,1,1,0,1,0,4,1,1824,0,1,0
"1825",1825,"1047381",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1825,1,1,1
"1826",1826,"0359291",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1826,1,0,0
"1827",1827,"1555120",1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1827,0,1,0
"1828",1828,"0201373",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,2,1828,1,0,0
"1829",1829,"0724186",1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,1,1829,0,1,0
"1830",1830,"1515116",1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1830,0,1,0
"1831",1831,"1408112",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1831,1,0,0
"1832",1832,"0423107",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,1,1832,1,1,1
"1833",1833,"1125956",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1833,1,1,1
"1834",1834,"0291318",1,1,1,1,0,1,0,1,0,1,0,0,1,0,3,2,1834,1,0,0
"1835",1835,"0820111",1,1,1,1,0,1,1,1,1,1,1,0,1,1,2,1,1835,0,1,0
"1836",1836,"0346562",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1836,1,0,0
"1837",1837,"0374460",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,2,1837,1,0,0
"1838",1838,"0056846",1,1,1,1,1,1,1,1,0,1,0,0,0,0,3,2,1838,1,0,0
"1839",1839,"0395287",1,1,1,0,0,0,0,1,0,1,0,1,1,0,2,2,1839,0,0,0
"1840",1840,"1555732",2,1,1,0,0,1,0,0,0,1,1,0,1,0,3,2,1840,1,0,0
"1841",1841,"1114281",1,1,1,1,0,1,0,0,0,1,1,0,1,0,2,2,1841,0,0,0
"1842",1842,"0405503",1,1,1,1,1,1,0,1,0,1,1,0,1,1,3,2,1842,1,0,0
"1843",1843,"0995891",1,1,1,0,0,1,0,0,0,1,0,0,0,0,3,3,1843,1,0,0
"1844",1844,"1006077",1,1,1,1,0,1,0,0,0,1,1,0,1,0,2,2,1844,0,0,0
"1845",1845,"0732406",1,1,1,1,0,1,1,1,1,1,1,0,1,1,3,1,1845,1,1,1
"1846",1846,"0591036",1,1,1,1,1,1,0,1,0,1,1,0,1,0,3,3,1846,1,0,0
"1847",1847,"0124022",1,1,1,1,1,1,0,0,0,1,1,0,1,1,3,2,1847,1,0,0
"1848",1848,"0677565",1,1,1,0,0,1,0,0,1,0,1,0,0,0,3,1,1848,1,1,1
"1849",1849,"0473575",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1849,1,0,0
"1850",1850,"1238522",1,1,1,1,0,0,0,0,0,1,1,0,0,1,3,3,1850,1,0,0
"1851",1851,"0963317",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1851,1,0,0
"1852",1852,"1155165",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1852,0,1,0
"1853",1853,"1085990",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1853,1,1,1
"1854",1854,"0927254",1,1,1,1,0,1,1,1,1,1,1,1,1,0,3,2,1854,1,0,0
"1855",1855,"1399822",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1855,1,0,0
"1856",1856,"0550790",1,1,1,1,1,0,0,1,1,0,1,0,0,0,3,1,1856,1,1,1
"1857",1857,"0530179",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1857,0,1,0
"1858",1858,"0226663",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1858,0,1,0
"1859",1859,"0208064",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1859,1,1,1
"1860",1860,"0816813",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1860,1,1,1
"1861",1861,"0846439",1,1,1,1,0,0,0,1,1,1,1,1,1,0,3,1,1861,1,1,1
"1862",1862,"0141575",1,1,1,0,0,1,0,1,0,1,1,0,0,0,3,2,1862,1,0,0
"1863",1863,"0837210",3,1,1,1,0,1,0,0,0,1,0,1,1,0,3,2,1863,1,0,0
"1864",1864,"0999540",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,2,1864,1,0,0
"1865",1865,"1095275",1,1,1,1,0,1,1,1,1,1,1,0,1,0,4,1,1865,0,1,0
"1866",1866,"0345019",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1866,1,0,0
"1867",1867,"0301781",1,1,1,1,0,0,0,1,0,0,1,0,0,0,3,2,1867,1,0,0
"1868",1868,"0778609",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1868,1,1,1
"1869",1869,"1319206",1,1,1,1,0,0,0,0,0,1,1,1,0,0,3,2,1869,1,0,0
