"","id_hogar","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","nse","se_nse"
"924",924,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"925",925,1,1,1,0,0,0,0,0,1,0,0,1,0,-0.736451805920026,0.289415904800743
"926",926,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"927",927,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"928",928,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"929",929,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"930",930,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"931",931,1,1,1,0,0,0,0,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"932",932,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"933",933,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"934",934,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"935",935,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"936",936,1,1,1,0,1,1,0,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"937",937,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"938",938,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.896430495460766,0.26433333496769
"939",939,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"940",940,1,1,1,1,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"941",941,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"942",942,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"943",943,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"944",944,1,0,1,1,0,0,1,0,1,1,1,0,0,-0.88385201820807,0.265805476331684
"945",945,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"946",946,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"947",947,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"948",948,1,1,1,0,1,1,1,0,1,0,0,1,0,-0.262217974752585,0.369010723463472
"949",949,1,1,1,0,1,0,1,1,1,1,0,0,1,0.0670058551824851,0.383681349262979
"950",950,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"951",951,1,1,1,1,1,0,1,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"952",952,1,1,1,0,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"953",953,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"954",954,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"955",955,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.63040595779535,0.335947254398697
"956",956,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"957",957,1,0,0,0,0,0,0,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"958",958,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"959",959,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"960",960,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.50731732128762,0.316608966304253
"961",961,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"962",962,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"963",963,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"964",964,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"965",965,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"966",966,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"967",967,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"968",968,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"969",969,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"970",970,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"971",971,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"972",972,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"973",973,1,0,1,0,1,0,0,0,1,1,0,0,0,-0.920039494279451,0.261859731974319
"974",974,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"975",975,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.903578641287875,0.263543796594611
"976",976,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"977",977,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"978",978,1,1,1,1,1,1,1,1,1,1,0,1,0,0.412702984389735,0.392229961660112
"979",979,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"980",980,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"981",981,1,1,1,0,1,1,0,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"982",982,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"983",983,1,0,0,0,0,0,0,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"984",984,0,0,1,0,1,0,0,0,1,0,0,1,0,-1.20321997147267,0.265675036184693
"985",985,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"986",986,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"987",987,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"988",988,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"989",989,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"990",990,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"991",991,1,1,1,0,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"992",992,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"993",993,1,1,1,0,1,0,0,1,1,1,0,0,1,0.0670058551824851,0.383681349262979
"994",994,1,1,0,0,1,0,0,0,1,0,0,0,1,-0.809705915233295,0.276411996407041
"995",995,1,1,1,0,1,1,0,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"996",996,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"997",997,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"998",998,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"999",999,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"1000",1000,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1001",1001,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1002",1002,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1003",1003,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1004",1004,1,1,1,0,0,0,1,0,0,1,0,0,0,-0.83828019614521,0.271962998112292
"1005",1005,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"1006",1006,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.43854342150536,0.304323686235196
"1007",1007,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1008",1008,1,1,1,0,1,1,1,1,1,1,0,1,0,0.412702984389735,0.392229961660112
"1009",1009,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1010",1010,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1011",1011,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1012",1012,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.16659676695772,0.261764769572313
"1013",1013,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1014",1014,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1015",1015,1,0,0,1,0,0,0,0,1,1,0,1,0,-1.09866045063217,0.257005684662435
"1016",1016,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1017",1017,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1018",1018,1,1,1,1,1,0,0,0,1,0,1,1,0,-0.271973881981309,0.368084986026354
"1019",1019,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1020",1020,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1021",1021,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1022",1022,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.18234737867266,0.263339550243234
"1023",1023,1,1,1,0,1,1,1,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"1024",1024,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.149173725634478,0.377213330944386
"1025",1025,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.910478776445061,0.262814820584583
"1026",1026,1,1,1,1,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1027",1027,1,1,1,0,1,0,1,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1028",1028,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.52159401421997,0.319054520533984
"1029",1029,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1030",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1031",1031,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1032",1032,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1033",1033,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1034",1034,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1035",1035,1,1,1,0,0,0,1,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"1036",1036,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"1037",1037,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1038",1038,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1039",1039,1,0,1,1,1,0,0,0,1,0,0,0,0,-1.11073434661222,0.257597794251556
"1040",1040,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1041",1041,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1042",1042,1,1,1,0,0,1,0,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"1043",1043,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1044",1044,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1045",1045,1,1,1,0,0,1,1,0,1,1,0,1,1,0.210937587314318,0.385803751495783
"1046",1046,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1047",1047,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1048",1048,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1049",1049,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1050",1050,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1051",1051,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1052",1052,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1053",1053,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1054",1054,1,1,1,0,0,1,0,0,1,1,0,0,1,-0.0984958242028681,0.379574848284649
"1055",1055,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1056",1056,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1057",1057,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1058",1058,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1059",1059,1,1,1,0,0,0,1,0,1,1,0,0,1,-0.429539551492477,0.347913559009745
"1060",1060,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.27304658268503,0.275280492917265
"1061",1061,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1062",1062,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1063",1063,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1064",1064,1,0,0,0,1,0,0,0,1,0,1,1,0,-1.00839522278699,0.256275323671341
"1065",1065,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1066",1066,1,1,1,0,0,1,0,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"1067",1067,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"1068",1068,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1069",1069,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1070",1070,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"1071",1071,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1072",1072,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1073",1073,1,1,1,1,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1074",1074,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1075",1075,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1076",1076,1,1,0,0,1,0,1,0,1,1,1,1,1,0.0422625443193114,0.383289771677748
"1077",1077,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1078",1078,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1079",1079,1,1,0,0,1,0,1,1,1,1,1,1,1,0.2986163291204,0.387801367824186
"1080",1080,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.23393475855983,0.269586576025412
"1081",1081,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"1082",1082,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1083",1083,1,1,1,0,1,1,1,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"1084",1084,1,1,0,0,1,0,0,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1085",1085,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1086",1086,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1087",1087,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1088",1088,1,1,1,0,1,1,1,1,1,1,0,0,1,0.436106594457232,0.393465820265872
"1089",1089,1,1,1,0,1,1,1,1,1,1,0,1,0,0.412702984389735,0.392229961660112
"1090",1090,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1091",1091,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1092",1092,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1093",1093,1,1,1,0,0,1,0,0,1,1,0,1,0,-0.120282860043895,0.378645228377476
"1094",1094,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.972200942282922,0.25783150646903
"1095",1095,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1096",1096,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1097",1097,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1098",1098,1,1,0,0,1,0,1,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"1099",1099,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1100",1100,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1101",1101,1,0,0,0,0,0,0,1,1,1,0,1,0,-0.985294092041302,0.257148173491435
"1102",1102,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1103",1103,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1104",1104,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1105",1105,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1106",1106,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1107",1107,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1108",1108,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1109",1109,1,1,1,0,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"1110",1110,1,0,0,0,1,0,1,0,1,1,0,1,0,-0.975931663098018,0.257623043982294
"1111",1111,1,1,1,0,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1112",1112,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1113",1113,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.910478776445061,0.262814820584583
"1114",1114,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1115",1115,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1116",1116,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1117",1117,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1118",1118,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1119",1119,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1120",1120,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1121",1121,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1122",1122,1,1,0,0,1,0,1,0,1,1,0,0,1,-0.551079253382548,0.326299958241752
"1123",1123,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1124",1124,1,1,1,0,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1125",1125,1,0,0,0,1,0,1,0,0,1,0,0,0,-1.25905332105068,0.273160490182688
"1126",1126,1,1,1,0,1,0,1,0,1,1,1,0,1,0.164740774155072,0.385056875579537
"1127",1127,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1128",1128,1,1,0,0,1,0,1,0,1,0,1,1,1,-0.361434184283859,0.35783713275256
"1129",1129,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1130",1130,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1131",1131,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"1132",1132,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1133",1133,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1134",1134,1,1,1,0,1,0,0,0,1,0,1,0,0,-0.531015507296953,0.330145080686763
"1135",1135,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1136",1136,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1137",1137,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1138",1138,1,1,1,1,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1139",1139,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1140",1140,1,1,1,0,1,1,0,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"1141",1141,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1142",1142,1,1,1,0,1,1,1,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"1143",1143,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1144",1144,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0968510180780163,0.384110548638438
"1145",1145,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1146",1146,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1147",1147,1,1,1,0,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1148",1148,1,1,1,1,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1149",1149,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1150",1150,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1151",1151,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1152",1152,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1153",1153,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"1154",1154,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"1155",1155,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1156",1156,1,1,1,1,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1157",1157,1,0,1,0,0,0,1,0,0,0,0,0,0,-1.40632117139064,0.298413822027504
"1158",1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1159",1159,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1160",1160,1,1,1,0,1,1,1,1,1,1,0,1,0,0.412702984389735,0.392229961660112
"1161",1161,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1162",1162,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1163",1163,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1164",1164,1,0,1,0,1,0,0,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"1165",1165,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1166",1166,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1167",1167,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1168",1168,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1169",1169,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1170",1170,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1171",1171,1,1,1,1,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1172",1172,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1173",1173,1,1,0,0,1,0,0,0,1,0,1,1,1,-0.361434184283859,0.35783713275256
"1174",1174,1,0,0,1,0,0,0,0,1,0,1,1,0,-1.13137393561565,0.258869361540431
"1175",1175,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"1176",1176,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"1177",1177,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1178",1178,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1179",1179,1,1,1,1,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1180",1180,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.88576656392663,0.365855857795688
"1181",1181,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1182",1182,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1183",1183,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1184",1184,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.896430495460766,0.26433333496769
"1185",1185,0,1,1,0,0,0,0,0,1,1,0,1,0,-0.783841614737263,0.280770861633316
"1186",1186,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1187",1187,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1188",1188,1,1,0,0,1,0,0,0,1,0,1,1,0,-0.61687332193898,0.313228254015402
"1189",1189,1,0,0,0,1,1,0,1,1,1,0,1,0,-0.656081189574665,0.305289629057123
"1190",1190,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1191",1191,1,0,0,0,0,0,1,0,1,0,1,1,0,-1.13137393561565,0.258869361540431
"1192",1192,1,1,0,0,0,0,0,0,1,1,0,1,1,-0.525294687963201,0.33122499834943
"1193",1193,1,0,1,0,0,0,1,1,0,1,1,1,0,-0.75011059336504,0.28684954238665
"1194",1194,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1195",1195,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1196",1196,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1197",1197,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1198",1198,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1199",1199,1,1,1,0,1,1,0,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"1200",1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.00000000001338
"1201",1201,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1202",1202,1,0,0,0,1,0,0,0,1,0,0,0,0,-1.32166167304975,0.283233161664064
"1203",1203,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1204",1204,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1205",1205,1,0,0,0,0,0,0,0,1,0,1,1,0,-1.13137393561565,0.258869361540431
